0,-81.1901,-81.0414,-78.0414,-77.9111,-69.2322,-67.3506,-65.2273,-56.1576,-54.391,-45.8726
1,-80.4793,-79.3126,-77.3848,-72.643,-63.5222,-59.1756,-59.0592,-58.8923,-54.4874,-50.8726
2,-78.2005,-77.0389,-73.8561,-72.0963,-71.5826,-71.4685,-70.4524,-68.9387,-59.6153,-56.1576,-54.1756,-35.2917
3,-77.0481,-76.6903,-73.0865,-71.8632,-70.1252,-69.9702,-68.9446,-67.8121,-59.391,-57.8018,-54.4874,-40.2917
4,-81.1901,-80.6166,-78.883,-78.3861,-77.7113,-75.4793,-72.7527,-72.7206,-71.4685,-67.6949,-65.1252,-62.8746,-62.4986,-52.5557,-49.8253,-39.6764
5,-81.6995,-79.3728,-78.6749,-77.3848,-76.7219,-76.5063,-74.791,-73.9387,-70.9876,-69.0301,-67.8121,-57.9909,-57.9232,-52.4961,-51.6846,-44.6764
6,-79.5878,-78.8662,-77.159,-74.0873,-71.7878,-68.124,-68.025,-67.0315,-66.6913,-66.5953,-62.8746,-59.2796,-52.9232,-48.2349
7,-81.7934,-78.9893,-78.8561,-78.635,-78.3469,-74.3227,-73.0865,-72.4452,-70.9803,-70.5278,-66.4585,-63.9169,-57.5557,-53.2349,-51.6846
8,-80.6166,-78.3286,-78.16,-77.4153,-76.5242,-73.6749,-72.6604,-67.4452,-67.0315,-65.2244,-64.4006,-58.9213,-58.0678,-43.699
9,-81.5095,-81.1219,-77.7612,-76.7219,-75.137,-74.9661,-71.5953,-70.9803,-69.2468,-66.6901,-65.5965,-50.5967,-48.9327,-48.699
10,-79.4943,-79.2162,-78.8662,-77.6759,-76.5321,-74.7425,-74.0211,-72.3621,-69.1117,-68.1294,-64.4574,-58.9213,-44.9864,-43.9327
11,-81.979,-79.5003,-79.0873,-78.3469,-77.519,-74.1853,-74.0744,-70.3588,-69.0478,-68.0343,-65.0662,-63.0678,-54.4497,-50.5967,-49.9864
12,-81.1495,-80.2735,-78.8886,-76.5095,-76.1865,-74.7425,-71.1368,-69.911,-69.1853,-65.7307,-63.8595,-62.5888,-59.772,-57.9952,-39.4368
13,-79.6754,-79.4007,-78.5525,-75.137,-73.1294,-71.9835,-71.4849,-68.0343,-66.6658,-66.3579,-65.4268,-60.7828,-58.5706,-44.4368
14,-81.7685,-79.9258,-78.5046,-76.9347,-76.6435,-73.7218,-73.4397,-65.7307,-65.316,-63.3969,-60.4268,-58.8835,-38.901
15,-80.4769,-79.5003,-77.0619,-77.0045,-74.8589,-72.4171,-71.2559,-64.1668,-62.9952,-62.4073,-58.5706,-56.2996,-43.901
16,-81.3234,-78.8886,-78.4154,-74.5775,-74.4007,-73.6984,-73.4975,-72.0326,-63.9171,-63.6153,-63.3969,-59.1668,-49.7667
17,-79.8458,-78.6422,-74.911,-73.9814,-73.4137,-71.4849,-70.5511,-68.3566,-67.5787,-66.6259,-63.8835,-57.5007,-56.2996,-54.7667
18,-78.438,-76.3889,-72.0326,-68.8431,-68.4806,-68.4137,-51.7563,-45.244
19,-81.9347,-78.9702,-77.0619,-73.2137,-70.3985,-68.9171,-67.5787,-61.1131,-50.244
20,-81.5352,-78.8096,-77.0389,-72.0481,-70.1393,-69.2322,-61.4836,-58.5222,-38.8186
21,-80.0645,-77.8612,-77.0963,-71.8632,-70.2273,-67.7277,-59.4165,-58.8923,-43.8186
22,-79.6807,-77.9111,-77.7113,-77.5541,-74.3728,-70.4524,-70.1393,-67.643,-63.9446,-63.4536,-62.7277,-60.5371,-45.2995
23,-81.7934,-80.8688,-79.7288,-77.7527,-74.791,-72.3506,-66.5801,-66.4836,-64.875,-64.6153,-59.4165,-59.0592,-57.8018,-50.2995
24,-81.5352,-79.5878,-78.4706,-78.2005,-76.9991,-75.0645,-73.9893,-71.6903,-68.158,-67.6949,-66.6128,-64.0301,-61.5801,-60.5371,-49.7361
25,-80.1721,-79.3126,-77.8612,-76.5826,-74.2618,-73.025,-69.9702,-68.4536,-66.4585,-65.7609,-64.875,-58.8254,-54.8253,-54.7361,-52.4961
26,-81.654,-80.2324,-79.6807,-78.3286,-76.1219,-75.8688,-68.8976,-68.158,-62.9026,-62.4986,-59.2796,-58.9169,-56.2694,-53.8254,-52.9909
27,-81.979,-81.5242,-79.9306,-79.8169,-79.7288,-77.7612,-77.7206,-71.6913,-71.6128,-70.9876,-70.5278,-67.8433,-65.7609,-61.2694,-58.3232
28,-81.8868,-81.477,-76.6995,-75.1721,-74.0211,-73.635,-71.7878,-69.8711,-68.8976,-65.3588,-65.2244,-62.8433,-62.7528,-61.6901,-41.3801
29,-81.9991,-81.95,-77.3621,-76.5063,-74.3227,-74.2618,-73.124,-70.4766,-69.4006,-69.0478,-67.9026,-65.7933,-65.5965,-58.3232,-46.3801
30,-81.654,-80.2735,-78.7172,-74.8169,-74.6754,-72.6604,-71.473,-69.2982,-64.4574,-64.2468,-62.7528,-60.7933,-56.8051,-49.4497
31,-81.8583,-79.9306,-76.1368,-74.9661,-74.8711,-74.1117,-72.2504,-71.9835,-70.4766,-65.0662,-62.1185,-61.8051,-60.8696
32,-81.8868,-80.7109,-79.627,-78.5046,-78.338,-78.1302,-76.5321,-74.2852,-72.0045,-69.2982,-69.0744,-62.2686,-59.772,-57.1185,-56.3331,-55.7828
33,-81.95,-81.6435,-81.0339,-79.8458,-77.519,-76.6324,-76.473,-74.8589,-68.8595,-67.5598,-66.3579,-61.3331,-60.8696,-56.7158
34,-78.4154,-76.8583,-76.7467,-76.1865,-75.6209,-74.2852,-73.5525,-73.4397,-66.2559,-65.5511,-63.5455,-62.5598,-59.649,-49.3405
35,-79.4241,-78.6984,-72.2504,-71.8173,-70.316,-67.5888,-67.2686,-66.6658,-66.6259,-66.1381,-62.4073,-56.7158,-54.3405
36,-81.7685,-76.3889,-76.0339,-75.4769,-73.9702,-73.4975,-66.8173,-63.5455,-63.3566,-62.3117,-58.5562,-44.7888
37,-78.7218,-76.6324,-73.4806,-72.4171,-70.3985,-68.6153,-66.1381,-64.649,-63.6886,-61.2751,-57.5007,-49.7888
38,-81.3234,-77.1247,-76.7467,-73.6422,-68.8431,-68.2137,-58.6886,-58.5562,-50.7058
39,-80.6209,-79.5775,-79.4241,-73.9814,-67.3117,-61.2751,-61.1131,-56.7563,-55.7058
